TOA5,CR1000,CR1000,86673,CR1000.Std.31.03,CPU:Chieppa_8sensors variable voltage.CR1,13783,Quantum,,,,
TIMESTAMP,RECORD,BattV_Min,PanelT,PPF(1),PPF(2),PPF(3),PPF(4),PPF(5),PPF(6),PPF(7),PPF(8)
TS,RN,,,,,,,,,,
,,Min,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
8/21/2024 13:25,105733,13.61599,21.94614,779.6665,0,0,365.0412,939.5323,907.9011,0,0
8/21/2024 13:30,105734,13.61109,22.02973,795.9615,0,0,337.7065,942.1584,908.8153,0,0
8/21/2024 13:35,105735,13.61593,22.02973,380.4338,0,0,326.5746,948.0922,907.0567,0,0
8/21/2024 13:40,105736,13.61538,21.97325,371.0421,0,0,343.6841,945.5588,907.9417,0,0
8/21/2024 13:45,105737,13.61099,21.91903,793.3616,0,0,371.0333,942.1169,907.0654,0,0
8/21/2024 13:50,105738,13.6114,21.88965,762.5752,0,0,373.5935,942.1052,904.4894,0,0
8/21/2024 13:55,105739,13.61578,21.86255,495.8612,0,0,373.6058,943.8462,903.6643,0,0
8/21/2024 14:00,105740,13.61522,21.83543,426.6025,0,0,348.8052,946.3907,902.79,0,0
8/21/2024 14:05,105741,13.6107,21.83543,426.6101,0,0,346.2467,948.1174,903.6611,0,0
8/21/2024 14:10,105742,13.61563,21.83543,788.224,0,0,490.7165,942.1072,903.6364,0,0
8/21/2024 14:15,105743,13.61521,21.78121,760.0137,0,0,646.3109,940.3994,903.6383,0,0
8/21/2024 14:20,105744,13.61642,21.72473,753.1737,0,0,696.7498,941.2534,904.4924,0,0
8/21/2024 14:25,105745,13.6115,21.6434,397.5332,0,0,665.12,945.5305,906.2046,0,0
8/21/2024 14:30,105746,13.61627,21.61628,425.7657,0,0,671.1367,945.576,907.1032,0,0
8/21/2024 14:35,105747,13.61674,21.5598,478.7711,0,0,709.6072,947.2828,907.1003,0,0
8/21/2024 14:40,105748,13.61101,21.61628,788.2567,0,0,677.1142,941.2914,907.0937,0,0
8/21/2024 14:45,105749,13.61062,21.78121,805.3873,0,0,651.4916,939.6185,907.1294,0,0
8/21/2024 14:50,105750,13.61129,21.88965,371.9014,0,0,619.8357,946.425,907.9524,0,0
8/21/2024 14:55,105751,13.6169,21.94614,377.0354,0,0,601.8887,947.2908,907.1078,0,0
8/21/2024 15:00,105752,13.61618,21.94614,796.7695,0,0,535.1692,942.103,907.0519,0,0
8/21/2024 15:05,105753,13.6159,21.94614,771.1476,0,0,454.8232,940.424,907.0817,0,0
8/21/2024 15:10,105754,13.61605,21.97325,445.4004,0,0,390.6871,943.8043,907.0438,0,0
8/21/2024 15:15,105755,13.6152,22.00036,425.7435,0,0,355.6411,947.2365,907.0558,0,0
8/21/2024 15:20,105756,13.61563,21.97325,649.7316,0,0,328.2855,943.8207,907.0595,0,0
8/21/2024 15:25,105757,13.61068,21.91903,760.0026,0,0,347.0878,940.3856,906.1898,0,0
8/21/2024 15:30,105758,13.61622,21.80832,770.2855,0,0,373.6013,940.4151,905.3633,0,0
8/21/2024 15:35,105759,13.61091,21.69762,396.6931,0,0,374.4646,943.8558,903.6736,0,0
8/21/2024 15:40,105760,13.6166,21.6434,426.6125,0,0,363.3474,946.413,903.6662,0,0
8/21/2024 15:45,105761,13.61695,21.6434,396.7078,0,0,341.1346,947.311,903.7073,0,0
8/21/2024 15:50,105762,13.61154,21.61628,782.2705,0,0,437.7295,942.1443,903.672,0,0
8/21/2024 15:55,105763,13.61097,21.6434,760.9092,0,0,554.0103,940.4495,903.6865,0,0
8/21/2024 16:00,105764,13.61147,21.72473,658.3199,0,0,642.0757,941.312,902.8388,0,0
8/21/2024 16:05,105765,13.61145,21.83543,410.3611,0,0,701.8884,665.1268,606.9924,0,0
8/21/2024 16:10,105766,13.61672,21.88965,377.0101,0,0,673.6598,436.853,326.5711,0,0
8/21/2024 16:15,105767,13.61124,21.88965,640.337,0,0,659.1454,362.4872,361.6323,0,0
8/21/2024 16:20,105768,13.61115,21.88965,807.8912,0,0,677.0898,661.7014,596.7281,0,0
8/21/2024 16:25,105769,13.61055,21.86255,759.1656,0,0,648.8815,341.1116,599.2963,0,0
8/21/2024 16:30,105770,13.61059,21.86255,754.03,0,0,429.1645,616.3896,304.3477,0,0
8/21/2024 16:35,105771,13.61109,21.83543,756.581,0,0,341.1026,343.6673,289.809,0,0
8/21/2024 16:40,105772,13.61595,21.80832,755.7639,0,0,367.6227,614.6993,612.9894,0,0
8/21/2024 16:45,105773,13.61051,21.75184,756.6146,0,0,356.5066,343.6826,590.7579,0,0
8/21/2024 16:50,105774,13.61584,21.75184,754.0513,0,0,645.4748,613.8422,446.2753,0,0
8/21/2024 16:55,105775,13.61059,21.72473,756.6253,0,0,661.7266,342.8325,330.0083,0,0
8/21/2024 17:00,105776,13.61199,21.72473,773.7157,0,0,685.6574,612.988,294.9524,0,0
8/21/2024 17:05,105777,13.61612,21.69762,805.3381,0,0,571.944,342.8244,618.1099,0,0
8/21/2024 17:10,105778,13.61661,21.6434,800.238,0,0,344.5469,616.4227,595.0488,0,0
8/21/2024 17:15,105779,13.61134,21.5598,779.7394,0,0,371.0602,336.8611,428.3437,0,0
8/21/2024 17:20,105780,13.61113,21.5327,746.383,0,0,341.9854,633.5278,329.1609,0,0
8/21/2024 17:25,105781,13.61681,21.61628,730.9544,0,0,428.3136,329.1432,371.8891,0,0
8/21/2024 17:30,105782,13.61135,21.72473,727.5748,0,0,636.9486,634.3837,589.0706,0,0
8/21/2024 17:35,105783,13.61081,21.88965,788.2677,0,0,709.6119,344.5465,490.7437,0,0
8/21/2024 17:40,105784,13.6106,22.02973,805.3295,0,0,662.5587,612.9737,329.997,0,0
8/21/2024 17:45,105785,13.61032,22.05684,756.5872,0,0,659.1285,342.8152,583.8972,0,0
8/21/2024 17:50,105786,13.61079,22.00036,754.0506,0,0,662.5728,614.6966,612.9867,0,0
8/21/2024 17:55,105787,13.61533,21.94614,757.4327,0,0,711.2687,327.4229,305.1958,0,0
8/21/2024 18:00,105788,13.61106,21.88965,753.1676,0,0,572.7835,646.305,325.7172,0,0
8/21/2024 18:05,105789,13.61047,21.86255,757.4371,0,0,378.7185,121.3951,235.951,0,0
8/21/2024 18:10,105790,13.61046,21.80832,751.4524,0,0,365.04,479.5959,367.6047,0,0
8/21/2024 18:15,105791,13.61601,21.75184,755.7421,0,0,362.4827,121.3975,293.2348,0,0
8/21/2024 18:20,105792,13.6163,21.72473,801.9044,0,0,447.1173,388.1286,179.5308,0,0
8/21/2024 18:25,105793,13.61102,21.67051,598.4642,0,0,704.4778,188.9437,130.8072,0,0
8/21/2024 18:30,105794,13.61063,21.61628,366.7751,0,0,656.6044,272.7302,221.433,0,0
8/21/2024 18:35,105795,13.61069,21.5598,418.9307,0,0,669.4341,229.9844,430.9001,0,0
8/21/2024 18:40,105796,13.61162,21.5327,400.9736,0,0,429.1871,241.0971,257.3413,0,0
8/21/2024 18:45,105797,13.61677,21.6434,437.739,0,0,342.8386,332.579,123.9691,0,0
8/21/2024 18:50,105798,13.61153,21.78121,662.588,0,0,365.0646,130.8077,226.5623,0,0
8/21/2024 18:55,105799,13.6163,21.88965,792.5184,0,0,346.2459,433.4486,393.267,0,0
8/21/2024 19:00,105800,13.61079,21.97325,755.7669,0,0,375.3186,120.5465,247.9326,0,0
8/21/2024 19:05,105801,13.61096,22.02973,751.4626,0,0,527.4772,399.2412,113.7025,0,0
8/21/2024 19:10,105802,13.6107,22.05684,786.5245,0,0,683.0794,161.5795,229.9729,0,0
8/21/2024 19:15,105803,13.61025,22.05684,760.8588,0,0,665.1102,317.167,418.8998,0,0
8/21/2024 19:20,105804,13.61074,22.02973,576.1929,0,0,660.8265,246.207,218.8507,0,0
8/21/2024 19:25,105805,13.61598,21.97325,381.266,0,0,687.3046,223.1175,117.9702,0,0
8/21/2024 19:30,105806,13.61642,21.86255,418.8928,0,0,596.7085,286.3859,209.4464,0,0
8/21/2024 19:35,105807,13.6106,21.72473,374.4475,0,0,344.5259,158.1571,429.1613,0,0
8/21/2024 19:40,105808,13.61643,21.67051,614.6964,0,0,368.4759,473.6325,261.6093,0,0
8/21/2024 19:45,105809,13.61651,21.61628,765.1853,0,0,324.8831,161.5866,156.4569,0,0
8/21/2024 19:50,105810,13.61105,21.61628,761.7461,0,0,553.9971,259.045,158.1628,0,0
8/21/2024 19:55,105811,13.61622,21.67051,702.7561,0,0,703.6111,239.3817,293.2425,0,0
8/21/2024 20:00,105812,13.61132,21.80832,417.2048,0,0,658.2945,212.877,356.5049,0,0
8/21/2024 20:05,105813,13.61105,21.94614,120.5414,0,0,146.1885,169.271,82.92567,0,0
8/21/2024 20:10,105814,13.61587,22.02973,214.5852,0,0,188.0826,41.03621,3.419684,0,0
8/21/2024 20:15,105815,13.61595,22.08395,217.9972,0,0,70.95594,61.55214,82.06952,0,0
8/21/2024 20:20,105816,13.61591,22.11332,424.0228,0,0,131.6522,82.92381,161.5732,0,0
8/21/2024 20:25,105817,13.60988,22.11332,173.5303,0,0,140.192,86.33775,42.74146,0,0
8/21/2024 20:30,105818,13.61029,22.08395,135.0668,0,0,366.732,165.8415,78.64648,0,0
8/21/2024 20:35,105819,13.60982,22.05684,163.2868,0,0,157.3025,10.25886,36.7609,0,0
8/21/2024 20:40,105820,13.61557,21.91903,229.9742,0,0,88.05703,41.89121,82.07257,0,0
8/21/2024 20:45,105821,13.61066,21.78121,282.9873,0,0,184.6685,61.55616,54.71659,0,0
8/21/2024 20:50,105822,13.61116,21.69762,183.8037,0,0,367.6074,20.51762,160.7214,0,0
8/21/2024 20:55,105823,13.61048,21.61628,161.5792,0,0,182.0972,132.512,141.9161,0,0
8/21/2024 21:00,105824,13.61607,21.58692,262.4638,0,0,68.39448,82.92831,65.82969,0,0
8/21/2024 21:05,105825,13.61123,21.69762,239.3818,0,0,165.0025,81.21883,80.36389,0,0
8/21/2024 21:10,105826,13.61587,21.86255,169.2772,0,0,295.8076,169.2772,12.82403,0,0
8/21/2024 21:15,105827,13.61065,21.97325,145.336,0,0,186.3721,84.63686,68.39342,0,0
8/21/2024 21:20,105828,13.61107,22.08395,186.3669,0,0,86.3443,84.63451,82.92472,0,0
8/21/2024 21:25,105829,13.61611,22.16755,421.4815,0,0,137.6441,89.76788,123.1102,0,0
8/21/2024 21:30,105830,13.61185,22.19465,164.1422,0,0,369.3199,4.274536,159.8677,0,0
8/21/2024 21:35,105831,13.61044,22.14043,107.7121,0,0,159.8585,137.6322,80.35667,0,0
8/21/2024 21:40,105832,13.61033,22.11332,174.3886,0,0,69.24252,84.62975,76.08128,0,0
8/21/2024 21:45,105833,13.61445,22.05684,220.5641,0,0,183.8034,84.63506,8.548995,0,0
8/21/2024 21:50,105834,13.6109,21.88965,289.8104,0,0,324.8612,166.7051,82.07019,0,0
8/21/2024 21:55,105835,13.61517,21.75184,198.3421,0,0,138.4975,84.63736,68.39383,0,0
8/21/2024 22:00,105836,13.61065,21.6434,177.827,0,0,36.76231,85.49373,123.111,0,0
8/21/2024 22:05,105837,13.61559,21.58692,0,0,0,0,0,0,0,0
8/21/2024 22:10,105838,13.61111,21.6434,0,0,0,0,0,0,0,0
8/21/2024 22:15,105839,13.61596,21.78121,0,0,0,0,0,0,0,0
8/21/2024 22:20,105840,13.61048,21.91903,0,0,0,0,0,0,0,0
8/21/2024 22:25,105841,13.61084,22.00036,0,0,0,0,0,0,0,0
8/21/2024 22:30,105842,13.61016,22.05684,0,0,0,0,0,0,0,0
8/21/2024 22:35,105843,13.61532,22.02973,0,0,0,0,0,0,0,0
8/21/2024 22:40,105844,13.61081,22.00036,0,0,0,0,0,0,0,0
8/21/2024 22:45,105845,13.61116,21.97325,0,0,0,0,0,0,0,0
8/21/2024 22:50,105846,13.61639,21.94614,0,0,0,0,0,0,0,0
8/21/2024 22:55,105847,13.61092,21.86255,0,0,0,0,0,0,0,0
8/21/2024 23:00,105848,13.61078,21.75184,0,0,0,0,0,0,0,0
8/21/2024 23:05,105849,13.61098,21.67051,0,0,0,0,0,0,0,0
8/21/2024 23:10,105850,13.61107,21.61628,0,0,0,0,0,0,0,0
8/21/2024 23:15,105851,13.61102,21.5598,0,0,0,0,0,0,0,0
8/21/2024 23:20,105852,13.61621,21.61628,0,0,0,0,0,0,0,0
8/21/2024 23:25,105853,13.61118,21.75184,0,0,0,0,0,0,0,0
8/21/2024 23:30,105854,13.61089,21.91903,0,0,0,0,0,0,0,0
8/21/2024 23:35,105855,13.61117,22.05684,0,0,0,0,0,0,0,0
8/21/2024 23:40,105856,13.61103,22.14043,0,0,0,0,0,0,0,0
8/21/2024 23:45,105857,13.61578,22.19465,0,0,0,0,0,0,0,0
8/21/2024 23:50,105858,13.60991,22.22403,0,0,0,0,0,0,0,0
8/21/2024 23:55,105859,13.60968,22.14043,0,0,0,0,0,0,0,0
8/22/2024 0:00,105860,13.61131,22.00036,0,0,0,0,0,0,0,0
8/22/2024 0:05,105861,13.61514,21.88965,0,0,0,0,0,0,0,0
8/22/2024 0:10,105862,13.61087,21.75184,0,0,0,0,0,0,0,0
8/22/2024 0:15,105863,13.61121,21.67051,0,0,0,0,0,0,0,0
8/22/2024 0:20,105864,13.61113,21.69762,0,0,0,0,0,0,0,0
8/22/2024 0:25,105865,13.61596,21.83543,0,0,0,0,0,0,0,0
8/22/2024 0:30,105866,13.61178,21.94614,0,0,0,0,0,0,0,0
8/22/2024 0:35,105867,13.61061,22.11332,0,0,0,0,0,0,0,0
8/22/2024 0:40,105868,13.60985,22.22403,0,0,0,0,0,0,0,0
8/22/2024 0:45,105869,13.61497,22.27825,0,0,0,0,0,0,0,0
8/22/2024 0:50,105870,13.60935,22.25113,0,0,0,0,0,0,0,0
8/22/2024 0:55,105871,13.60951,22.19465,0,0,0,0,0,0,0,0
8/22/2024 1:00,105872,13.61429,22.11332,0,0,0,0,0,0,0,0
8/22/2024 1:05,105873,13.60918,22.02973,0,0,0,0,0,0,0,0
8/22/2024 1:10,105874,13.6144,21.88965,0,0,0,0,0,0,0,0
8/22/2024 1:15,105875,13.61589,21.78121,0,0,0,0,0,0,0,0
8/22/2024 1:20,105876,13.61088,21.67051,0,0,0,0,0,0,0,0
8/22/2024 1:25,105877,13.61648,21.61628,0,0,0,0,0,0,0,0
8/22/2024 1:30,105878,13.61618,21.69762,0,0,0,0,0,0,0,0
8/22/2024 1:35,105879,13.61037,21.83543,0,0,0,0,0,0,0,0
8/22/2024 1:40,105880,13.611,21.97325,0,0,0,0,0,0,0,0
8/22/2024 1:45,105881,13.61068,22.11332,0,0,0,0,0,0,0,0
8/22/2024 1:50,105882,13.61511,22.19465,0,0,0,0,0,0,0,0
8/22/2024 1:55,105883,13.61572,22.25113,0,0,0,0,0,0,0,0
8/22/2024 2:00,105884,13.61003,22.22403,0,0,0,0,0,0,0,0
8/22/2024 2:05,105885,13.6098,22.16755,0,0,0,0,0,0,0,0
8/22/2024 2:10,105886,13.61033,22.11332,0,0,0,0,0,0,0,0
8/22/2024 2:15,105887,13.61066,22.00036,0,0,0,0,0,0,0,0
8/22/2024 2:20,105888,13.61537,21.88965,0,0,0,0,0,0,0,0
8/22/2024 2:25,105889,13.6111,21.78121,0,0,0,0,0,0,0,0
8/22/2024 2:30,105890,13.61166,21.67051,0,0,0,0,0,0,0,0
8/22/2024 2:35,105891,13.61092,21.58692,0,0,0,0,0,0,0,0
8/22/2024 2:40,105892,13.61117,21.61628,0,0,0,0,0,0,0,0
8/22/2024 2:45,105893,13.61153,21.72473,0,0,0,0,0,0,0,0
8/22/2024 2:50,105894,13.61048,21.86255,0,0,0,0,0,0,0,0
8/22/2024 2:55,105895,13.61068,21.97325,0,0,0,0,0,0,0,0
8/22/2024 3:00,105896,13.61042,22.11332,0,0,0,0,0,0,0,0
8/22/2024 3:05,105897,13.61639,22.19465,0,0,0,0,0,0,0,0
8/22/2024 3:10,105898,13.61031,22.25113,0,0,0,0,0,0,0,0
8/22/2024 3:15,105899,13.61029,22.25113,0,0,0,0,0,0,0,0
8/22/2024 3:20,105900,13.61493,22.16755,0,0,0,0,0,0,0,0
8/22/2024 3:25,105901,13.61009,22.11332,0,0,0,0,0,0,0,0
8/22/2024 3:30,105902,13.61003,21.97325,0,0,0,0,0,0,0,0
8/22/2024 3:35,105903,13.61113,21.83543,0,0,0,0,0,0,0,0
8/22/2024 3:40,105904,13.61136,21.75184,0,0,0,0,0,0,0,0
8/22/2024 3:45,105905,13.61091,21.6434,0,0,0,0,0,0,0,0
8/22/2024 3:50,105906,13.61658,21.61628,0,0,0,0,0,0,0,0
8/22/2024 3:55,105907,13.61155,21.72473,0,0,0,0,0,0,0,0
8/22/2024 4:00,105908,13.61161,21.88965,0,0,0,0,0,0,0,0
8/22/2024 4:05,105909,13.61039,22.02973,0,0,0,0,0,0,0,0
8/22/2024 4:10,105910,13.61065,22.16755,0,0,0,0,0,0,0,0
8/22/2024 4:15,105911,13.61079,22.22403,0,0,0,0,0,0,0,0
8/22/2024 4:20,105912,13.61474,22.30761,0,0,0,0,0,0,0,0
8/22/2024 4:25,105913,13.61465,22.27825,0,0,0,0,0,0,0,0
8/22/2024 4:30,105914,13.61541,22.22403,0,0,0,0,0,0,0,0
8/22/2024 4:35,105915,13.61523,22.11332,0,0,0,0,0,0,0,0
8/22/2024 4:40,105916,13.60917,22.00036,0,0,0,0,0,0,0,0
8/22/2024 4:45,105917,13.61048,21.86255,0,0,0,0,0,0,0,0
8/22/2024 4:50,105918,13.61619,21.72473,0,0,0,0,0,0,0,0
8/22/2024 4:55,105919,13.61163,21.6434,0,0,0,0,0,0,0,0
8/22/2024 5:00,105920,13.6115,21.67051,0,0,0,0,0,0,0,0
8/22/2024 5:05,105921,13.6112,21.80832,0,0,0,0,0,0,0,0
8/22/2024 5:10,105922,13.61121,21.94614,0,0,0,0,0,0,0,0
8/22/2024 5:15,105923,13.61583,22.05684,0,0,0,0,0,0,0,0
8/22/2024 5:20,105924,13.6156,22.19465,0,0,0,0,0,0,0,0
8/22/2024 5:25,105925,13.61008,22.30761,0,0,0,0,0,0,0,0
8/22/2024 5:30,105926,13.61494,22.30761,0,0,0,0,0,0,0,0
8/22/2024 5:35,105927,13.61515,22.27825,0,0,0,0,0,0,0,0
8/22/2024 5:40,105928,13.61569,22.16755,0,0,0,0,0,0,0,0
8/22/2024 5:45,105929,13.60975,22.05684,0,0,0,0,0,0,0,0
8/22/2024 5:50,105930,13.60987,21.88965,0,0,0,0,0,0,0,0
8/22/2024 5:55,105931,13.61566,21.78121,0,0,0,0,0,0,0,0
8/22/2024 6:00,105932,13.6113,21.67051,0,0,0,0,0,0,0,0
8/22/2024 6:05,105933,13.61076,21.61628,189.7945,0,0,182.9551,100.0268,5.129581,0,0
8/22/2024 6:10,105934,13.61116,21.72473,211.1673,0,0,136.7885,118.835,23.93799,0,0
8/22/2024 6:15,105935,13.61081,21.86255,212.0234,0,0,141.9189,82.9285,49.58611,0,0
8/22/2024 6:20,105936,13.6099,22.00036,419.7647,0,0,71.8131,83.78195,11.96885,0,0
8/22/2024 6:25,105937,13.61037,22.14043,211.1689,0,0,182.1011,166.7123,24.79311,0,0
8/22/2024 6:30,105938,13.61564,22.25113,45.30927,0,0,254.7578,82.9245,82.9245,0,0
8/22/2024 6:35,105939,13.61003,22.30761,211.1634,0,0,185.5161,84.63636,46.16529,0,0
8/22/2024 6:40,105940,13.61019,22.30761,300.0619,0,0,60.69629,38.46947,161.5718,0,0
8/22/2024 6:45,105941,13.6156,22.25113,281.2493,0,0,151.3104,30.775,75.22777,0,0
8/22/2024 6:50,105942,13.61524,22.16755,212.0112,0,0,369.3098,168.4121,80.35906,0,0
8/22/2024 6:55,105943,13.61497,22.00036,70.95654,0,0,179.5286,86.34471,64.11736,0,0
8/22/2024 7:00,105944,13.61556,21.86255,157.3086,0,0,60.7006,85.4938,4.27469,0,0
8/22/2024 7:05,105945,13.61032,21.72473,381.2942,0,0,174.4036,165.8544,82.07229,0,0
8/22/2024 7:10,105946,13.61112,21.61628,213.7453,0,0,235.1198,84.64312,83.78814,0,0
8/22/2024 7:15,105947,13.6106,21.61628,100.0266,0,0,116.2703,87.20271,42.74643,0,0
8/22/2024 7:20,105948,13.6164,21.75184,195.7726,0,0,184.6588,165.851,158.1569,0,0
8/22/2024 7:25,105949,13.61111,21.88965,353.9359,0,0,353.9359,54.71474,159.8696,0,0
8/22/2024 7:30,105950,13.6109,22.02973,212.8671,0,0,139.3467,80.35947,41.88951,0,0
8/22/2024 7:35,105951,13.61006,22.19465,44.45418,0,0,96.60236,44.45418,80.35948,0,0
8/22/2024 7:40,105952,13.61086,22.27825,211.1541,0,0,159.0067,40.17911,1.709749,0,0
8/22/2024 7:45,105953,13.61022,22.25113,241.0706,0,0,184.6498,165.8429,82.06658,0,0
8/22/2024 7:50,105954,13.61523,22.25113,391.5349,0,0,315.4506,82.92333,40.17935,0,0
8/22/2024 7:55,105955,13.60931,22.22403,181.2205,0,0,185.4945,83.77172,162.4146,0,0
8/22/2024 8:00,105956,13.61004,22.14043,94.03577,0,0,49.5825,53.00198,74.37375,0,0
8/22/2024 8:05,105957,13.60982,22.05684,416.3272,0,0,318.8707,184.6544,188.0739,0,0
8/22/2024 8:10,105958,13.60942,21.97325,459.0604,0,0,697.5667,475.3028,113.6965,0,0
8/22/2024 8:15,105959,13.61058,21.86255,796.7462,0,0,685.612,179.5243,164.9914,0,0
8/22/2024 8:20,105960,13.61669,21.72473,748.891,0,0,392.3984,224.8383,208.5952,0,0
8/22/2024 8:25,105961,13.61092,21.61628,646.2887,0,0,366.7432,312.0309,333.4029,0,0
8/22/2024 8:30,105962,13.61108,21.58692,367.6112,0,0,357.3523,126.5266,382.1447,0,0
8/22/2024 8:35,105963,13.61095,21.72473,418.0647,0,0,624.9597,420.6295,204.3302,0,0
8/22/2024 8:40,105964,13.61546,21.86255,368.4866,0,0,682.256,181.251,114.5643,0,0
8/22/2024 8:45,105965,13.61105,22.02973,469.3646,0,0,659.1623,286.4064,219.7208,0,0
8/22/2024 8:50,105966,13.61714,22.11332,624.9247,0,0,660.8301,229.9655,386.4104,0,0
8/22/2024 8:55,105967,13.61098,22.22403,738.6445,0,0,672.8162,215.438,210.3085,0,0
8/22/2024 9:00,105968,13.61526,22.25113,794.1976,0,0,707.8531,243.6451,173.5437,0,0
8/22/2024 9:05,105969,13.61534,22.25113,777.9201,0,0,650.5464,235.0858,333.3943,0,0
8/22/2024 9:10,105970,13.61472,22.27825,754.0012,0,0,551.3954,301.7715,279.5446,0,0
8/22/2024 9:15,105971,13.61547,22.25113,753.1453,0,0,460.7779,191.4921,117.9728,0,0
8/22/2024 9:20,105972,13.60981,22.16755,753.1216,0,0,339.3749,366.7301,217.9864,0,0
8/22/2024 9:25,105973,13.61059,22.08395,808.6719,0,0,356.4653,122.2411,456.4807,0,0
8/22/2024 9:30,105974,13.61554,21.94614,670.2448,0,0,370.1735,471.0521,218.8554,0,0
8/22/2024 9:35,105975,13.61122,21.80832,436.0048,0,0,318.8819,138.4956,114.5581,0,0
8/22/2024 9:40,105976,13.61684,21.72473,418.0696,0,0,547.1668,306.0714,230.836,0,0
8/22/2024 9:45,105977,13.61141,21.6434,411.219,0,0,688.2148,222.2806,353.0841,0,0
8/22/2024 9:50,105978,13.61631,21.61628,513.8109,0,0,660.8583,228.2654,340.2608,0,0
8/22/2024 9:55,105979,13.61131,21.61628,777.1341,0,0,626.6658,370.186,234.2516,0,0
8/22/2024 10:00,105980,13.61088,21.72473,754.8961,0,0,377.0206,120.544,117.9792,0,0
8/22/2024 10:05,105981,13.61622,21.86255,760.8856,0,0,366.7639,608.7084,629.2267,0,0
8/22/2024 10:10,105982,13.6106,22.00036,797.6461,0,0,372.7478,342.8254,614.6919,0,0
8/22/2024 10:15,105983,13.60994,22.08395,771.9773,0,0,324.0082,612.1105,303.4905,0,0
8/22/2024 10:20,105984,13.61047,22.11332,794.1611,0,0,388.1046,343.6521,299.1996,0,0
8/22/2024 10:25,105985,13.61078,22.05684,795.919,0,0,511.2348,612.1139,633.4866,0,0
8/22/2024 10:30,105986,13.6109,22.02973,765.9836,0,0,668.5259,342.8119,631.7655,0,0
8/22/2024 10:35,105987,13.61003,21.97325,753.1527,0,0,688.1815,612.9518,286.3861,0,0
8/22/2024 10:40,105988,13.61562,21.91903,757.4463,0,0,659.1321,341.1073,297.5071,0,0
8/22/2024 10:45,105989,13.60988,21.83543,753.1894,0,0,707.8783,620.6759,610.4168,0,0
8/22/2024 10:50,105990,13.61596,21.78121,757.4902,0,0,467.6604,342.837,595.0487,0,0
8/22/2024 10:55,105991,13.61101,21.72473,768.5798,0,0,364.1991,613.8379,465.0805,0,0
8/22/2024 11:00,105992,13.61059,21.67051,798.5054,0,0,370.1851,342.8273,329.1484,0,0
8/22/2024 11:05,105993,13.61065,21.67051,807.0667,0,0,389.8542,614.7044,315.4742,0,0
8/22/2024 11:10,105994,13.61685,21.6434,808.7971,0,0,632.6742,343.696,630.9643,0,0
8/22/2024 11:15,105995,13.61112,21.61628,805.3654,0,0,667.718,613.856,618.9857,0,0
8/22/2024 11:20,105996,13.61127,21.58692,793.4057,0,0,662.5964,342.8402,329.1608,0,0
8/22/2024 11:25,105997,13.61685,21.69762,779.7028,0,0,690.7894,613.845,332.5706,0,0
8/22/2024 11:30,105998,13.61673,21.83543,771.1616,0,0,518.0975,341.1236,512.1129,0,0
8/22/2024 11:35,105999,13.61715,21.97325,753.2031,0,0,363.35,630.9465,594.1841,0,0
8/22/2024 11:40,106000,13.61651,22.05684,757.4379,0,0,345.378,303.4881,371.8798,0,0
8/22/2024 11:45,106001,13.61051,22.05684,754.8787,0,0,366.7531,632.6277,326.5727,0,0
8/22/2024 11:50,106002,13.61025,22.02973,770.2636,0,0,367.6064,375.3005,609.5427,0,0
8/22/2024 11:55,106003,13.60958,22.00036,801.9022,0,0,330.8488,531.7518,602.709,0,0
8/22/2024 12:00,106004,13.61497,21.94614,808.7353,0,0,519.7791,464.2106,335.9756,0,0
8/22/2024 12:05,106005,13.61029,21.91903,812.1727,0,0,713.8571,933.5712,905.3589,0,0
8/22/2024 12:10,106006,13.61527,21.88965,810.4277,0,0,665.0978,930.1111,904.4647,0,0
8/22/2024 12:15,106007,13.61135,21.83543,763.4417,0,0,683.0794,931.8605,907.0679,0,0
8/22/2024 12:20,106008,13.61169,21.78121,568.5259,0,0,676.2466,936.1441,907.0766,0,0
8/22/2024 12:25,106009,13.61107,21.72473,384.7121,0,0,527.4831,942.1172,907.0657,0,0
8/22/2024 12:30,106010,13.61139,21.67051,425.753,0,0,368.473,943.838,907.0762,0,0
8/22/2024 12:35,106011,13.61644,21.72473,497.5665,0,0,351.3743,946.4022,906.2207,0,0
8/22/2024 12:40,106012,13.61632,21.83543,793.3885,0,0,373.6108,939.5841,905.3863,0,0
8/22/2024 12:45,106013,13.61648,21.94614,811.3345,0,0,373.6071,939.575,904.5225,0,0
8/22/2024 12:50,106014,13.61123,22.00036,406.081,0,0,373.5945,945.5275,904.4919,0,0
8/22/2024 12:55,106015,13.61155,22.00036,424.0306,0,0,373.5915,946.3748,903.6298,0,0
8/22/2024 13:00,106016,13.61581,21.94614,699.3466,0,0,373.6118,943.8615,903.679,0,0
8/22/2024 13:05,106017,13.6115,21.86255,760.0168,0,0,373.5966,940.4033,903.6421,0,0
8/22/2024 13:10,106018,13.61023,21.83543,666.8129,0,0,325.7124,941.232,903.6169,0,0
8/22/2024 13:15,106019,13.61585,21.78121,395.8315,0,0,395.8315,946.4048,903.6584,0,0
8/22/2024 13:20,106020,13.61074,21.75184,424.0528,0,0,552.2945,946.4242,903.6769,0,0
